ID,TARGET
73660,0.15
73662,0.0
73663,0.04
73665,0.04
73666,0.02
73667,0.0
73668,0.0
73671,0.0
73674,0.0
73676,0.0
73677,0.0
73678,0.0
73680,0.02
73686,0.0
73688,0.01
73696,0.0
73697,0.02
73698,0.47
73700,0.32066666666666666
73702,0.0
73703,0.03
73704,0.0
73705,0.0
73706,0.13
73710,0.07
73711,0.0
73713,0.04
73714,0.0
73715,0.04
73719,0.09
73722,0.19
73725,0.0
73726,0.26
73727,0.0
73729,0.0
73730,0.05
73731,0.07
73732,0.0
73733,0.04
73734,0.0
73736,0.0
73738,0.0
73739,0.026852895820350723
73742,0.0
73743,0.16
73744,0.0
73745,0.062086441151447805
73746,0.0
73747,0.0
73749,0.10817446442446435
73752,0.0
73756,0.0
73758,0.0
73760,0.0
73764,0.0
73765,0.0
73767,0.0
73770,0.78
73773,0.0
73775,0.0
73776,0.01
73779,0.19
73780,0.0
73781,0.0
73782,0.05
73784,0.0
73785,0.07
73788,0.0
73791,0.11878843579133645
73792,0.06
73794,0.0
73795,0.03
73799,0.05
73800,0.0
73801,0.0
73804,0.0
73805,0.07
73806,0.0
73809,0.01
73811,0.12
73812,0.0
73813,0.2280141258225946
73815,0.07
73818,0.0
73819,0.04
73820,0.03
73821,0.0
73822,0.04
73823,0.01
73824,0.01
73825,0.01
73827,0.21
73829,0.03
73831,0.01
73832,0.0
73833,0.0
73835,0.0
73836,0.01
73838,0.62
73839,0.0
73841,0.25
73842,0.19
73843,0.0
73845,0.0
73846,0.0
73847,0.0
73849,0.19
73850,0.01
73855,0.05890873015873016
73856,0.06
73857,0.01
73858,0.3094629719008022
73861,0.02
73864,0.0
73868,0.04
73873,0.0
73874,0.0
73875,0.0
73877,0.0
73878,0.0
73879,0.0
73880,0.0
73881,0.06
73882,0.01
73883,0.0
73885,0.0
73886,0.0
73887,0.07
73888,0.2118174789788838
73889,0.0
73895,0.06
73896,0.026000000000000002
73899,0.03
73901,0.01
73902,0.02
73907,0.01
73908,0.07
73909,0.0
73910,0.04
73911,0.0
73912,0.0
73914,0.0
73915,0.01
73916,0.0
73922,0.0
73923,0.01
73924,0.04
73926,0.08
73927,0.20075715725474713
73930,0.22
73934,0.04
73936,0.0
73937,0.15
73940,0.0
73941,0.0
73942,0.0
73947,0.12
73948,0.06
73951,0.02
73952,0.0
73953,0.02
73956,0.0
73959,0.01
73963,0.0
73965,0.0
73967,0.1
73968,0.0
73969,0.0
73970,0.0
73973,0.09
73974,0.0
73975,0.01
73977,0.0
73981,0.0
73982,0.0
73984,0.06
73989,0.0
73992,0.024467795459348657
73995,0.03
73996,0.0
73997,0.0
73998,0.5
73999,0.0
74002,0.0
74003,0.0
74006,0.01
74007,0.1
74008,0.02
74010,0.03
74017,0.0
74022,0.0
74023,0.04
74026,0.0
74029,0.01
74030,0.01
74036,0.3
74038,0.0
74039,0.024467795459348657
74040,0.17
74042,0.0
74045,0.0
74051,0.0
74054,0.09
74055,0.0
74056,0.0
74057,0.01
74058,0.55
74059,0.57
74061,0.25
74062,0.0
74064,0.01
74065,0.0
74066,0.12
74067,0.13
74069,0.0
74070,0.06
74072,0.0
74074,0.21
74075,0.01
74078,0.03
74079,0.03
74083,0.06935265240472868
74084,0.0
74086,0.0
74087,0.0
74088,0.02
74092,0.0
74093,0.0
74094,0.0
74096,0.0
74097,0.0
74098,0.0
74100,0.0
74101,0.01
74102,0.0
74104,0.0
74105,0.06
74107,0.0
74108,0.0
74110,0.0
74111,0.0
74113,0.0
74115,0.13
74116,0.24
74118,0.04
74119,0.0
74120,0.0
74125,0.0
74126,0.07
74127,0.01
74128,0.01
74129,0.03
74130,0.05
74131,0.0
74132,0.05
74136,0.0
74139,0.01
74140,0.0
74141,0.0
74142,0.0
74144,0.0
74147,0.03
74150,0.01
74151,0.18
74152,0.75
74156,0.0
74159,0.07
74162,0.0
74163,0.84
74165,0.0
74171,0.0
74174,0.0
74176,0.0
74177,0.0
74178,0.02
74179,0.0
74181,0.0
74183,0.12
74184,0.13487642869151453
74186,0.0
74187,0.0
74189,0.03
74190,0.0
74193,0.22
74194,0.01
74197,0.03
74199,0.01
74200,0.16
74202,0.03
74205,0.01
74209,0.01
74210,0.0
74213,0.0
74214,0.07
74215,0.48
74216,0.01
74217,0.02
74219,0.08
74220,0.0
74221,0.08
74223,0.02
74225,0.1
74226,0.07
74230,0.0
74231,0.01
74234,0.01
74235,0.01
74236,0.0
74237,0.0
74238,0.08
74239,0.01
74241,0.05
74243,0.0
74246,0.06
74247,0.01
74248,0.11
74249,0.01
74250,0.0
74251,0.0
74254,0.0
74259,0.0
74260,0.03
74263,0.0
74265,0.0
74268,0.0
74271,0.07
74272,0.0
74274,0.01
74276,0.0
74277,0.0
74279,0.0
74283,0.04
74289,0.0
74291,0.0
74296,0.2118174789788838
74298,0.0
74300,0.04
74301,0.01
74302,0.0
74303,0.0
74306,0.0
74307,0.0
74308,0.0
74309,0.08
74311,0.01
74314,0.0
74319,0.2170833333333333
74321,0.0
74326,0.0
74332,0.01
74334,0.0
74335,0.0
74336,0.0
74337,0.02
74338,0.0
74341,0.01
74344,0.0
74346,0.0
74351,0.02
74352,0.17
74353,0.0
74354,0.02
74355,0.024467795459348657
74356,0.02
74357,0.0
74358,0.02
74359,0.01
74360,0.0
74361,0.09651603556947468
74365,0.15
74367,0.02
74368,0.16452380952380952
74371,0.0
74372,0.0
74375,0.0
74376,0.0
74378,0.024467795459348657
74380,0.0
74381,0.0
74382,0.01
74385,0.01
74387,0.0
74389,0.0
74391,0.04
74392,0.01
74394,0.09
74398,0.0
74400,0.01
74401,0.84
74402,0.01
74403,0.0
74404,0.08
74406,0.0
74415,0.04
74416,0.0
74417,0.03
74420,0.0
74422,0.0
74423,0.0
74424,0.0
74426,0.03
74427,0.0
74428,0.01
74429,0.03
74433,0.15
74434,0.0
74436,0.0
74441,0.05
74442,0.03
74443,0.1347561883681653
74445,0.32
74446,0.0
74448,0.0
74450,0.0
74451,0.27
74452,0.0
74453,0.0
74454,0.1
74456,0.0
74457,0.01
74458,0.01
74462,0.01
74463,0.02
74468,0.03
74469,0.03
74470,0.0
74472,0.0
74473,0.0
74475,0.0
74477,0.0
74478,0.0
74481,0.05316800305665442
74482,0.0
74483,0.0
74488,0.0
74489,0.0
74491,0.0
74494,0.0
74495,0.0
74496,0.02
74499,0.12
74500,0.0
74503,0.07
74504,0.06
74507,0.0
74510,0.03
74511,0.01
74512,0.0
74513,0.0
74514,0.34
74515,0.12
74517,0.0
74523,0.0
74524,0.06
74527,0.0
74528,0.01
74530,0.03
74532,0.0
74533,0.0
74534,0.06
74535,0.0
74537,0.0
74538,0.01
74541,0.0
74543,0.0
74544,0.03
74545,0.0
74546,0.0
74548,0.0
74549,0.05
74550,0.0
74552,0.0
74553,0.0
74557,0.0
74558,0.04
74560,0.01
74563,0.0
74564,0.07
74566,0.04
74568,0.0
74569,0.02
74572,0.0
74573,0.0
74574,0.0
74575,0.024467795459348657
74576,0.04
74577,0.03
74578,0.0
74579,0.03
74581,0.26899171652861087
74583,0.1
74587,0.16
74591,0.03
74593,0.05
74594,0.0
74595,0.1
74597,0.0
74598,0.0
74600,0.07
74602,0.02
74603,0.0
74604,0.02
74608,0.0
74610,0.0
74611,0.0
74612,0.05
74613,0.0
74617,0.0
74619,0.0
74622,0.03
74623,0.16
74624,0.02
74625,0.0
74627,0.02
74629,0.0
74633,0.0
74634,0.0
74635,0.0
74636,0.0
74637,0.0
74640,0.0
74642,0.09
74643,0.0
74645,0.0
74646,0.15
74651,0.0
74653,0.0
74654,0.54
74655,0.0
74656,0.02
74657,0.0
74658,0.19
74661,0.0
74662,0.07
74663,0.0
74664,0.0
74667,0.0
74668,0.0
74669,0.0
74670,0.0
74671,0.1
74672,0.03
74674,0.0
74675,0.04
74677,0.01
74678,0.0
74680,0.05
74683,0.0
74688,0.0
74690,0.0
74691,0.0
74692,0.0
74695,0.0
74697,0.0
74699,0.0
74706,0.0
74707,0.09
74711,0.0
74716,0.52
74717,0.01
74718,0.01
74720,0.0
74723,0.0
74724,0.0
74725,0.0
74726,0.0
74728,0.0
74729,0.0
74730,0.01
74731,0.0
74733,0.01
74736,0.07
74737,0.0
74742,0.0
74746,0.06
74749,0.0
74750,0.01
74754,0.01
74756,0.0
74757,0.03
74759,0.0
74760,0.01
74761,0.04
74762,0.37
74764,0.0
74768,0.0
74769,0.0
74771,0.0
74772,0.05
74774,0.04162343883371418
74775,0.0
74776,0.0
74777,0.02
74778,0.0
74783,0.0
74784,0.0
74788,0.0
74789,0.01
74791,0.0
74792,0.12
74795,0.0
74797,0.0
74799,0.0
74801,0.0
74802,0.04
74805,0.0
74806,0.48583333333333334
74813,0.02
74814,0.0
74815,0.07
74818,0.0
74819,0.0
74820,0.02
74822,0.0
74824,0.0
74825,0.024467795459348657
74827,0.0
74828,0.09
74829,0.0
74830,0.02
74831,0.02
74832,0.0
74839,0.01
74841,0.06027445238164715
74842,0.19
74843,0.69
74848,0.01
74849,0.19
74852,0.0
74853,0.02
74854,0.08
74855,0.01
74858,0.0
74859,0.05
74860,0.11
74861,0.01
74863,0.0
74864,0.0
74865,0.2118174789788838
74866,0.20961657941003065
74868,0.06
74873,0.04
74876,0.0
74877,0.01
74879,0.0
74882,0.0
74885,0.01
74886,0.0
74888,0.01
74890,0.01
74891,0.05
74893,0.0
74896,0.02
74897,0.01
74898,0.05
74899,0.0
74900,0.06
74902,0.0
74903,0.01
74906,0.0
74908,0.2280141258225946
74910,0.14
74912,0.0
74914,0.0
74918,0.0
74919,0.2
74921,0.0
74923,0.0
74925,0.01
74926,0.0
74929,0.05
74930,0.11
74933,0.01
74935,0.0
74936,0.0
74938,0.0
74941,0.03
74942,0.0
74943,0.024467795459348657
74947,0.02
74952,0.0
74953,0.0
74954,0.0
74958,0.04
74960,0.02
74961,0.64
74963,0.01
74965,0.0
74966,0.04
74973,0.51
74974,0.0
74976,0.01
74978,0.0
74979,0.01
74980,0.07
74981,0.02
74988,0.38
74991,0.04
74994,0.0
74997,0.58
74999,0.04
75000,0.03
75002,0.0
75003,0.0
75004,0.03
75005,0.01
75006,0.12
75007,0.05
75009,0.0
75010,0.0
75011,0.3998333333333333
75012,0.06
75013,0.0
75014,0.03
75016,0.12
75018,0.01
75022,0.0
75023,0.01
75027,0.03
75032,0.01
75033,0.0
75036,0.06392825464005455
75038,0.09
75040,0.0
75041,0.0
75042,0.02
75043,0.31
75046,0.0
75052,0.0
75053,0.19
75054,0.03
75055,0.07
75057,0.0
75059,0.02
75060,0.15
75061,0.0
75062,0.09
75063,0.04
75064,0.0
75065,0.0
75068,0.0
75071,0.0
75072,0.12
75074,0.13
75079,0.04
75080,0.0
75082,0.0
75083,0.09
75085,0.0
75087,0.01
75091,0.0
75092,0.06
75095,0.17
75097,0.0
75098,0.01
75099,0.07
75101,0.03
75104,0.03
75107,0.0
75111,0.1
75118,0.0
75119,0.0
75121,0.0
75125,0.01
75128,0.0
75131,0.0
75134,0.0
75135,0.03
75141,0.0
75143,0.03
75144,0.05
75149,0.0
75150,0.0
75151,0.04
75153,0.0
75158,0.02
75159,0.01
75160,0.0
75161,0.0
75164,0.01
75166,0.01
75168,0.06
75170,0.0
75171,0.23
75174,0.0
75175,0.02
75176,0.024467795459348657
75177,0.04
75179,0.03
75180,0.0
75183,0.0
75184,0.03
75191,0.0
75192,0.278968253968254
75195,0.01
75199,0.0
75200,0.0
75201,0.0
75203,0.1
75204,0.0
75206,0.0
75207,0.0
75209,0.06
75211,0.0
75212,0.0
75213,0.0
75214,0.06
75216,0.0
75217,0.0
75218,0.01
75219,0.01
75222,0.02
75223,0.03
75230,0.0
75231,0.11
75232,0.0176984126984127
75234,0.03
75235,0.0
75236,0.04
75241,0.26
75244,0.0
75246,0.05
75247,0.0
75248,0.06
75251,0.0
75253,0.0
75254,0.0
75256,0.0
75257,0.16666666666666669
75259,0.0
75262,0.01
75264,0.0
75265,0.0
75268,0.0
75270,0.0
75276,0.0
75277,0.0
75281,0.0
75282,0.04
75288,0.0
75292,0.07
75297,0.09
75298,0.01
75301,0.04
75304,0.02
75305,0.0
75307,0.11
75311,0.0
75313,0.0
75315,0.02
75316,0.001134501347708895
75317,0.01
75319,0.0
75322,0.01
75326,0.08
75327,0.01
75329,0.1
75332,0.04
75335,0.42
75336,0.02
75337,0.0
75338,0.0
75340,0.0
75343,0.01
75345,0.05
75348,0.0
75349,0.0
75350,0.05139368171388295
75352,0.0
75353,0.01
75356,0.02
75357,0.08
75360,0.04
75363,0.0
75364,0.06
75365,0.0
75367,0.0
75368,0.0
75369,0.0
75370,0.0
75371,0.07
75374,0.0
75376,0.12
75378,0.0
75380,0.0
75381,0.0
75383,0.01
75386,0.03
75387,0.01
75390,0.0
75395,0.15627681427443008
75397,0.02
75398,0.02
75400,0.0
75401,0.06
75402,0.05
75405,0.0
75408,0.0
75409,0.02
75410,0.0
75411,0.0
75412,0.0
75414,0.0
75415,0.01
75417,0.0
75418,0.04
75419,0.59
75423,0.0
75424,0.0
75428,0.05
75429,0.0
75430,0.02
75431,0.08
75434,0.61
75437,0.0
75440,0.0
75441,0.1
75442,0.0
75444,0.0
75445,0.0
75447,0.01
75448,0.0
75451,0.7
75452,0.01
75454,0.01
75455,0.0
75456,0.0
75457,0.0
75458,0.0
75459,0.0
75460,0.0
75461,0.0
75463,0.01
75464,0.04
75468,0.0
75469,0.27625509501752926
75470,0.02
75472,0.01
75473,0.062086441151447805
75476,0.0
75477,0.0
75478,0.14
75479,0.0
75482,0.0011428571428571427
75484,0.0
75485,0.0
75494,0.0
75496,0.0
75497,0.0
75504,0.0
75505,0.0
75507,0.02
75508,0.0
75509,0.0
75510,0.01
75511,0.01
75512,0.0
75515,0.0
75516,0.01
75518,0.04
75519,0.33
75520,0.21805923150378262
75521,0.0
75524,0.0
75529,0.0
75530,0.06
75534,0.21
75535,0.21
75537,0.0
75538,0.0
75541,0.03
75543,0.18
75546,0.0
75548,0.01
75549,0.01
75550,0.02
75553,0.0
75555,0.05
75557,0.0
75559,0.01
75560,0.03
75561,0.01
75562,0.005
75564,0.01
75566,0.33
75567,0.01
75571,0.0
75575,0.0
75579,0.0
75580,0.01
75581,0.0
75582,0.22
75583,0.09
75584,0.04162343883371418
75585,0.0
75588,0.0
75589,0.27625509501752926
75590,0.01
75591,0.0
75592,0.03
75593,0.1
75599,0.0
75601,0.01
75602,0.0
75603,0.0
75609,0.04
75610,0.0
75612,0.042384920634920636
75614,0.0
75618,0.17472294372294364
75619,0.02
75620,0.0
75623,0.02
75629,0.01
75630,0.13
75632,0.0
75633,0.0
75636,0.05
75638,0.0
75642,0.15627681427443008
75644,0.0
75645,0.3
75646,0.01
75647,0.01
75649,0.02
75650,0.0
75652,0.42
75653,0.0
75654,0.0
75655,0.03
75665,0.0
75667,0.0
75672,0.08
75674,0.01
75678,0.03
75679,0.03
75683,0.05
75684,0.02
75685,0.0
75688,0.03
75689,0.0
75690,0.02
75691,0.0
75692,0.3
75694,0.21
75695,0.02
75698,0.01
75699,0.0
75700,0.06
75701,0.01
75702,0.0
75703,0.0
75705,0.04
75706,0.226
75710,0.05
75711,0.30333333333333334
75713,0.0
75717,0.0
75718,0.02
75720,0.0
75725,0.05
75726,0.03
75728,0.0
75729,0.1347561883681653
75730,0.06
75732,0.0
75734,0.11
75737,0.0
75739,0.01
75740,0.39
75742,0.0
75744,0.0
75745,0.68
75747,0.0
75748,0.12
75751,0.07
75752,0.02
75755,0.11
75757,0.2504459706959706
75759,0.1
75761,0.01
75762,0.0
75765,0.01
75766,0.01
75767,0.0
75768,0.0
75769,0.0
75771,0.06
75773,0.0
75774,0.0
75776,0.02
75778,0.0
75780,0.1
75781,0.11
75782,0.05
75783,0.13
75785,0.24135052722303754
75786,0.03
75788,0.06
75789,0.05
75791,0.0
75792,0.0
75795,0.024467795459348657
75796,0.14
75797,0.006047350272518914
75799,0.0
75800,0.04
75803,0.01
75804,0.06
75805,0.03
75806,0.0
75807,0.01
75808,0.0
75809,0.03
75811,0.02
75812,0.0
75815,0.23
75816,0.0
75818,0.0
75822,0.0
75825,0.0
75827,0.0
75829,0.0
75830,0.0
75836,0.0
75837,0.02
75843,0.01
75846,0.01
75847,0.2
75849,0.01
75851,0.03
75852,0.0
75855,0.01
75856,0.0
75857,0.2267748514759047
75858,0.0
75859,0.0
75861,0.08
75862,0.15
75863,0.0
75864,0.05
75866,0.0
75870,0.0
75873,0.0
75874,0.01
75875,0.0
75878,0.0
75879,0.1
75880,0.0
75881,0.0
75882,0.0
75884,0.0
75885,0.15
75886,0.1
75887,0.03
75888,0.01
75890,0.1
75891,0.0
75892,0.0
75894,0.05
75895,0.0
75897,0.0
75898,0.0
75901,0.0
75910,0.02
75913,0.024467795459348657
75915,0.03
75916,0.0
75918,0.03333333333333333
75920,0.03
75921,0.24
75922,0.03
75924,0.0
75925,0.1551814379282708
75927,0.0
75928,0.01
75931,0.0
75932,0.0
75935,0.0
75938,0.0
75939,0.0
75945,0.0
75948,0.0
75949,0.0
75950,0.52
75951,0.0
75955,0.04
75956,0.0
75957,0.03
75958,0.03
75959,0.0
75961,0.01
75962,0.0
75963,0.35
75964,0.04435018287477511
75966,0.01
75967,0.04
75968,0.0
75973,0.03
75974,0.0
75977,0.04
75979,0.10817446442446435
75981,0.0
75982,0.0
75984,0.1
75986,0.02
75987,0.0
75988,0.05
75994,0.17
75997,0.03
75998,0.0
75999,0.0
76000,0.0
76002,0.01
76006,0.0
76009,0.0
76010,0.0
76011,0.024467795459348657
76012,0.07
76014,0.0
76016,0.0
76017,0.0
76021,0.0
76022,0.0
76024,0.0
76025,0.01
76026,0.0
76027,0.0
76028,0.0
76031,0.0
76033,0.0
76034,0.03666666666666667
76035,0.0
76037,0.0
76038,0.07
76039,0.07
76040,0.63
76043,0.0
76045,0.0
76049,0.02
76051,0.1
76052,0.0
76059,0.0
76060,0.0
76062,0.0
76063,0.0
76071,0.0
76072,0.08128102453102455
76074,0.0
76079,0.0
76085,0.0
76087,0.0
76089,0.1
76092,0.13
76093,0.01
76096,0.0
76097,0.03
76099,0.19
76102,0.07
76103,0.06
76105,0.0
76106,0.1
76112,0.01
76113,0.02
76118,0.0
76120,0.21066271431557862
76121,0.01
76122,0.0
76124,0.01
76127,0.09
76128,0.0
76129,0.31
76130,0.03
76133,0.0
76135,0.02
76136,0.16303936737023958
76138,0.0
76140,0.14
76146,0.0
76148,0.1
76149,0.02
76151,0.0
76152,0.0
76154,0.02
76157,0.0
76161,0.0
76162,0.01
76163,0.03
76164,0.0
76165,0.0
76166,0.0
76170,0.04
76172,0.0
76174,0.02
76175,0.0
76176,0.02
76177,0.0
76179,0.0
76184,0.0
76189,0.0
76191,0.02
76193,0.0
76194,0.03
76196,0.04
76198,0.0
76199,0.0
76200,0.0
76202,0.01
76204,0.1
76205,0.09
76209,0.07
76211,0.01
76214,0.0
76218,0.0
76223,0.0
76224,0.01
76225,0.0
76228,0.03
76229,0.0
76232,0.0
76233,0.05
76235,0.0
76236,0.0
76237,0.02
76240,0.2280141258225946
76241,0.0
76246,0.01
76247,0.0
76248,0.0
76249,0.1551814379282708
76250,0.0
76253,0.06
76254,0.02
76255,0.0
76258,0.0
76260,0.0
76261,0.02
76270,0.0
76271,0.01
76273,0.0
76280,0.04
76284,0.0
76286,0.0
76289,0.0
76290,0.0
76291,0.0
76293,0.01
76294,0.04
76295,0.0
76298,0.01
76299,0.0
76300,0.03
76303,0.0
76304,0.0
76306,0.0
76307,0.01
76308,0.05
76309,0.00375
76310,0.0
76312,0.09
76313,0.03
76315,0.0
76317,0.05
76319,0.01
76325,0.58
76327,0.3
76328,0.0
76329,0.02
76330,0.04162343883371418
76333,0.03
76336,0.01
76337,0.01
76339,0.0
76340,0.29
76342,0.0
76343,0.04
76344,0.0
76346,0.05
76348,0.0
76349,0.02
76351,0.0
76352,0.01
76354,0.0
76357,0.04
76358,0.0
76359,0.0
76365,0.0
76367,0.02
76368,0.0
76369,0.017666666666666667
76370,0.01
76373,0.0
76374,0.0
76377,0.0
76378,0.0
76381,0.0
76382,0.04
76384,0.0
76386,0.0
76388,0.0
76389,0.0
76391,0.033039215686274506
76392,0.0
76394,0.0
76396,0.01
76399,0.02
76400,0.04
76401,0.081
76402,0.01
76403,0.02
76404,0.01
76405,0.0
76408,0.02
76411,0.0
76413,0.01
76414,0.0
76415,0.07
76416,0.0
76417,0.44
76420,0.0
76421,0.06
76422,0.0
76423,0.0
76424,0.0
76426,0.06
76430,0.0
76431,0.01
76432,0.53
76433,0.01
76435,0.0
76437,0.03
76441,0.02
76442,0.0
76444,0.02
76445,0.37
76447,0.08
76448,0.0
76449,0.04
76450,0.03
76451,0.0
76452,0.07
76453,0.0
76454,0.02
76460,0.0
76463,0.24
76465,0.0
76467,0.0
76469,0.0
76473,0.01
76480,0.06
76481,0.04
76482,0.28
76486,0.0
76487,0.02
76488,0.01
76489,0.05
76490,0.04
76492,0.02
76495,0.0
76497,0.0
76499,0.01
76500,0.04
76503,0.01
76505,0.04
76507,0.03
76511,0.0
76512,0.0
76513,0.23
76515,0.0
76516,0.0
76517,0.03
76521,0.08
76522,0.03
76523,0.0
76524,0.05
76526,0.01
76527,0.01
76532,0.04
76536,0.02
76538,0.03
76539,0.0
76540,0.0
76541,0.05
76543,0.0
76546,0.02
76552,0.07
76553,0.05
76557,0.13
76558,0.0
76559,0.01
76560,0.08
76561,0.02
76562,0.0
76564,0.0
76567,0.0
76568,0.0
76569,0.11
76573,0.0
76575,0.01
76577,0.01
76578,0.02
76581,0.0
76583,0.09
76585,0.03
76589,0.01809188327607203
76591,0.02
76592,0.02
76598,0.04
76599,0.14
76600,0.0
76601,0.03
76602,0.01
76603,0.39
76605,0.01
76606,0.0
76608,0.04
76609,0.0
76612,0.0
76613,0.69
76614,0.02
76618,0.27
76619,0.02
76624,0.0
76627,0.0
76628,0.0
76629,0.0
76631,0.0
76634,0.0
76636,0.0
76638,0.23
76643,0.01
76644,0.0
76645,0.01
76647,0.02
76651,0.0
76657,0.0
76659,0.05
76662,0.07
76664,0.08
76665,0.0
76666,0.0
76667,0.0
76670,0.0
76673,0.01
76675,0.0
76677,0.0
76680,0.47
76681,0.23
76683,0.0
76686,0.05
76687,0.01
76688,0.0
76689,0.0
76690,0.02
76691,0.01
76694,0.0
76695,0.026852895820350723
76696,0.05
76699,0.0
76701,0.02
76703,0.0
76707,0.01
76708,0.01
76712,0.0
76713,0.0
76714,0.0
76716,0.0
76719,0.05
76720,0.0
76722,0.02
76723,0.0
76727,0.0
76729,0.0
76732,0.4072261904761906
76736,0.1
76737,0.09
76738,0.0
76739,0.12
76743,0.0
76744,0.0
76747,0.2314174714174713
76749,0.0
76752,0.1
76753,0.01
76755,0.0
76758,0.0
76759,0.0
76761,0.03
76763,0.0
76764,0.0
76765,0.05
76767,0.0
76769,0.0
76770,0.02
76771,0.0
76774,0.0
76775,0.0
76776,0.1
76780,0.0
76781,0.02
76783,0.0
76786,0.0
76789,0.0
76790,0.0
76791,0.0
76792,0.0
76795,0.0
76796,0.08
76797,0.0
76798,0.06
76799,0.0
76802,0.09
76803,0.05
76805,0.0
76806,0.0
76808,0.03
76810,0.64
76815,0.0
76816,0.01
76817,0.02
76818,0.0
76821,0.0
76822,0.011538819104452602
76825,0.0
76826,0.3259206349206349
76831,0.01
76833,0.0
76835,0.07
76836,0.0
76839,0.01
76840,0.0
76842,0.02
76844,0.0
76845,0.0
76847,0.0
76848,0.0
76849,0.12
76851,0.0
76852,0.05
76856,0.02
76859,0.01
76862,0.01
76863,0.34162745098039216
76865,0.02
76866,0.0
76870,0.01
76872,0.02
76874,0.02
76877,0.01
76878,0.0
76879,0.04
76882,0.08
76883,0.0
76884,0.0
76885,0.08
76887,0.03
76888,0.03
76891,0.0
76893,0.0
76894,0.0
76897,0.01
76904,0.01
76905,0.02
76907,0.03
76909,0.01
76910,0.0
76911,0.01
76912,0.0
76913,0.0
76915,0.02
76916,0.02
76917,0.0
76920,0.0
76921,0.0
76922,0.19000475936939298
76923,0.0
76924,0.05
76926,0.0
76929,0.01
76934,0.0
76935,0.05
76936,0.05
76938,0.0
76939,0.0
76943,0.0
76945,0.0
76947,0.0
76950,0.0
76956,0.03
76961,0.01
76966,0.0
76967,0.0
76968,0.06
76970,0.02
76972,0.0
76973,0.0
76974,0.20075715725474713
76976,0.1
76977,0.01
76978,0.01
76983,0.03
76984,0.02
76985,0.2
76989,0.38
76990,0.02
76993,0.03
76997,0.0
76999,0.0
77003,0.19999999999999996
77004,0.0
77005,0.27
77008,0.07
77012,0.0
77014,0.0
77020,0.02
77021,0.01
77022,0.0
77023,0.0
77025,0.0
77026,0.0
77028,0.02
77030,0.0
77032,0.0
77034,0.04
77036,0.01
77037,0.0
77041,0.01
77042,0.15
77043,0.0
77044,0.0
77047,0.0
77048,0.0
77049,0.0
77050,0.32
77051,0.0
77053,0.06
77056,0.0
77058,0.01
77060,0.0
77064,0.02
77066,0.0
77067,0.01
77068,0.16
77069,0.01
77072,0.0
77073,0.11879761904761903
77074,0.02
77075,0.0
77077,0.01
77078,0.02
77079,0.11
77082,0.07
77088,0.0
77089,0.0
77090,0.12
77094,0.02
77095,0.0
77097,0.0
77099,0.0
77100,0.0
77101,0.03
77102,0.0
77103,0.0
77105,0.02
77106,0.0
77110,0.03
77111,0.0
77115,0.09
77116,0.01
77118,0.0
77119,0.01
77122,0.01
77126,0.0
77128,0.05
77130,0.0
77131,0.0
77134,0.0
77135,0.0
77138,0.03
77139,0.17
77140,0.02
77141,0.0
77142,0.03
77143,0.03
77144,0.05
77145,0.0
77148,0.06
77149,0.42635714285714277
77150,0.0
77151,0.0
77158,0.42
77160,0.0
77161,0.0
77164,0.02
77167,0.01
77169,0.04
77171,0.0
77173,0.03
77174,0.0
77178,0.0
77179,0.01
77181,0.0
77182,0.01
77183,0.01
77188,0.0
77193,0.13
77195,0.02
77201,0.03
77202,0.0
77203,0.01
77207,0.03
77208,0.0
77210,0.0
77212,0.03
77213,0.01
77214,0.0
77217,0.0
77218,0.03
77219,0.04
77221,0.0
77222,0.0
77226,0.01
77228,0.0
77230,0.04
77231,0.0
77232,0.0
77233,0.1488286995035086
77234,0.21
77235,0.12
77237,0.0
77238,0.0
77239,0.0
77242,0.0
77243,0.0
77244,0.04
77245,0.05
77246,0.0
77248,0.0
77250,0.13
77251,0.01
77253,0.0
77255,0.0
77256,0.0
77257,0.0
77258,0.0
77260,0.17
77263,0.04
77265,0.0
77267,0.0
77268,0.0
77269,0.07
77270,0.09
77272,0.02
77273,0.17
77274,0.0
77275,0.01
77276,0.05
77277,0.02
77278,0.08
77279,0.13
77280,0.02
77281,0.06
77282,0.02
77283,0.0
77284,0.0
77286,0.03
77287,0.0
77291,0.03
77294,0.02
77298,0.01
77299,0.0
77300,0.026852895820350723
77302,0.4
77303,0.0
77304,0.0
77305,0.12
77307,0.0
77308,0.0
77310,0.01
77314,0.02
77316,0.04162343883371418
77318,0.0
77319,0.3
77321,0.06
77324,0.0
77328,0.08
77329,0.0
77330,0.0
77332,0.0
77333,0.03
77340,0.0
77343,0.05
77345,0.0
77347,0.0
77348,0.09
77350,0.22190444724703362
77352,0.38
77354,0.0
77355,0.02
77356,0.1
77358,0.0
77359,0.03
77360,0.06
77363,0.0
77365,0.03
77367,0.0
77375,0.0
77376,0.02
77377,0.0
77379,0.0
77384,0.0
77385,0.04
77386,0.06
77387,0.0
77388,0.0
77389,0.0
77390,0.0
77393,0.0
77394,0.0
77398,0.01
77402,0.024467795459348657
77403,0.05
77404,0.0
77405,0.0
77406,0.024467795459348657
77407,0.1
77409,0.02
77411,0.06935265240472868
77412,0.04
77413,0.03945999132446501
77415,0.04369047619047619
